recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_201151,u_1oKXl89gXTYZRGUx5Ty1BDzKnTl,Titus2mom6,1,2021-02-11 13:11:16,0,0,0,5,100,<p>I make this recipe all the time and LOVE it!  It's great with home made french bread.  Works great over a campfire too!</p>
24,957,Sandy’s Chocolate Cake,sp_aUSaElGf_957_c_187382,u_1oKXisXypfMxCSeKJlceahoYh8y,kathypq,1,2021-02-11 13:11:46,0,0,0,5,100,"<p>I made cupcakes, first the cake boss (all without frosting) and then sandy's.  I had my daughters and husband taste both, sandy's won!  I didn't even have to put frosting on them.  I like to make cakes for people on the side, now sandy's recipe will be my chocolate cake recipe in my cake book</p>"
81,27626,Skillet Shepherd’s Pie,sp_aUSaElGf_27626_c_429628,u_1oKbcBw2TCqLrRwzusIGHcjAhzK,SharonKwasny,1,2021-02-11 13:13:45,0,1,0,5,193,This turned out well and was quite easy. We don’t like peas much so I added some finely chopped carrots and mushrooms and used tomato paste rather than ketchup. Nice dinner for a cold day.
12,19731,Cauliflower Soup,sp_aUSaElGf_19731_c_393041,u_1oKXeRKu2nl6TCmaI8uZL3Qwi0s,phylleri,1,2021-02-11 13:16:44,0,0,0,5,100,"I have made this a number of times and love it.  Because I have only myself to feed, I cook the vegetables as shown but put half of it in the freezer for another day.  I make half of the milk, etc. mixture each batch.  Simple and satisfying."
17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_304049,u_1oKVzFt54surhTrbwpDz9p119wk,chrysler300,1,2021-02-11 13:23:21,0,0,0,0,100,"<p>This is ""easy as Pie""  and I have tried it with lemon jello and lemon yogurt.  It's light as a cloud  and oh so yummy!!</p>"
43,33457,Chunky Apple Cake,sp_aUSaElGf_33457_c_134904,u_1oKVd5AgCG8dWFDSykGJVSFHOgB,tbearmom03,1,2021-02-11 13:41:18,0,0,0,5,100,"<p>elliston - I haven't made this yet, (on the schedule for this afternoon), but frequently apple cakes have a very thick batter, because of the moisture the apples release when cooking.  UPDATE: This is great! Moist, lots of apple flavor. Love the fact that it has so many apples, and the butterscotch sauce is perfect with it.</p>"
71,12259,Banana Bars with Cream Cheese Frosting,sp_aUSaElGf_12259_c_297202,u_1oKVsL7NRPfvVI1cfUGMMZBdAQ9,cate22,1,2021-02-11 13:55:36,0,0,0,4,100,"<p>These were great!  They have a strong banana flavour, which we love.  I used 3 mashed bananas and halved the frosting recipe, as suggested by another reviewer.  The frosting was still very sweet.  I will make this again and sometimes without the frosting.</p>"
8,6086,Apple Pie,sp_aUSaElGf_6086_c_390775,u_1oKc1TrsEbVjHZAlFAHmanxkS8x,J,1,2021-02-11 14:01:25,0,6,2,5,284,I can\'t figure out why this is getting less than 5 stars. It was amazing! Not wet or runny at all. I used a double crust (store bought) and 5 granny Smith apples. I followed the recipe as written. Scratching my head about these other reviews. It turned out fabulous.
100,82745,Mamaw Emily’s Strawberry Cake,sp_aUSaElGf_82745_c_391946,u_1oKcCmysKFExFy7ra96PQaWpjCG,tonicrismon,1,2021-02-11 14:06:47,0,0,0,3,100,I followed the recipe exactly as written.  Mine turned out very moist and would not hold together.  Not sure what I did wrong.  The taste is good.  I made sure the toothpick came out clean.  My husband thinks it did not bake long enough.  I was wondering if I cut the strawberries too small and had too many.  The frosting was fine using almost 5 cups of sugar.
20,6504,Mom’s Meat Loaf,sp_aUSaElGf_6504_c_170517,u_1oKVa5FSx8thvFfGGM6whXv482h,delowenstein,1,2021-02-11 14:11:45,0,0,0,5,100,"<p>I had prepared this meatloaf when it first was featured in Taste of Home! I did make the following adjustments: I used ITALIAN bread crumbs, 1 onion, chopped, 1/2 tsp. Italian seasoning, 1/4 tsp. pepper, and 1 cup of Barbecue sauce at that time since I didn't have the ingredients to make regular BBQ sauce!  I'd used a meatloaf pan to bake this meatloaf!</p><p>I would  probably omit the brown sugar in this sauce if I choose to use prepared BBQ sauce and I'd probably omit the Worcestershire sauce since BBQ sauce has all the additions in it already! As I recall, this meatloaf was really good!  Thank you for sharing it with Taste of Home!  delowenstein</p>"
19,1693,Moist Chocolate Cake,sp_aUSaElGf_1693_c_129695,u_1oKW9WYtILZfMrIZx4JgS31ky9n,MichelleHillyer,1,2021-02-11 14:56:51,0,0,0,0,100,<p>Did anyone add the 5T of flour to the frosting?  I've never added flour to frosting before and am afraid to try.  It doesn't mention flour in the directions.  Very confusing.</p>
4,17826,Amish Breakfast Casserole,sp_aUSaElGf_17826_c_159937,u_1oKW6QrLN0fJ7y7HUfVmcQag3PP,regrimm,1,2021-02-11 17:07:53,0,0,0,5,100,"<p>I always use 12 eggs but otherwise follow this to a T, and love it!  Have tried with both bacon and turkey sausage and it's great both ways!</p>"
16,41101,Rustic Italian Tortellini Soup,sp_aUSaElGf_41101_c_150940,u_1oKWcxoidiLwWAt7k5noNhYluI1,vanherwijnen,1,2021-02-11 23:31:20,0,0,0,5,100,"<p>Great recipe.I used pork Italian sausage,frozen spinach and frozen tortellini because that is what I had on hand and it worked just as well.I definitely will  keep making this</p>"
3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_235752,u_1oKYHytk1EuCPFIxqnIbHIVDyrI,Sask Mom,1,2021-02-12 02:48:33,0,0,0,5,100,"<p>Love this soup, we make it a couple times a month.  It's one of our favorites.  Thanks for this recipe:)</p>"
15,10252,Li’l Cheddar Meat Loaves,sp_aUSaElGf_10252_c_314642,u_1oKW3mXte2oyIUSrR7ESScjdn9e,testuser120,1,2021-02-12 04:28:41,0,0,0,4,100,<p>This is nice and wonderful.</p>
38,1063,Frosted Banana Bars,sp_aUSaElGf_1063_c_292262,u_1oKVZzipo1u8lcqQzDUcw4UBn9e,2124arizona,1,2021-02-12 06:32:14,0,0,0,5,100,<p>These bars are so moist and flavorful. I'll be fixing these again!!</p>
57,9010,Favorite Dutch Apple Pie,sp_aUSaElGf_9010_c_358541,u_1oKbiEfz19qSlbN5sdJSKg0tNNf,blue1946,1,2021-02-12 07:13:37,0,0,0,5,100,<p>Very tasty and good.  It didn't last long at my table</p>
9,42083,Enchilada Casser-Ole!,sp_aUSaElGf_42083_c_165103,u_1oKW8COSEinmoylsvLNaan1F5Xm,LadybugDiva,1,2021-02-12 08:04:38,0,0,0,5,100,<p>I didn't have Italian dressing so I used the Red Wine Vinaigrette that I had. Put a whole pack to taco seasoning. Substituted the black beans with corn. Hubby don't like sour cream so I added it to mine at the end. Very good. Will definitely make it again.</p>
1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_252808,u_1oKVrE8WzwHBbzCK1A1gHyKu5FR,josiezanker,1,2021-02-12 09:31:26,0,0,0,5,100,<p>My husband and I love this recipe!  We make it often!</p>
80,39581,Homemade Peanut Butter Cups,sp_aUSaElGf_39581_c_247128,u_1oKW6u523kQjqMXHu8Yrhy8OsOo,jmd0158,1,2021-02-12 10:28:29,0,0,0,5,100,<p>My co-workers love Peanut Butter cups so; I made these for treat day tomorrow.  I had to taste one they are great. I made them exactly as the recipe is written.</p>
73,41095,Contest-Winning New England Clam Chowder,sp_aUSaElGf_41095_c_173161,u_1oKWt5DvXnC8OHnbZaAnVfY5dVR,LeahCavalier-Pletcher,1,2021-02-12 10:46:33,0,0,0,5,100,<p>I have been using this recipe for about 2 years and my whole family loves it.</p>
11,12003,Traditional Lasagna,sp_aUSaElGf_12003_c_156878,u_1oKWxNLVU1wQ2ZVMAG4HiXcqiH3,YesICook52,1,2021-02-12 11:40:08,0,1,0,5,193,"<p>I absolutely Love it!!!! Ive made this the first time with beef and mild italian sausage, this time i used ground turkey and mild italian sausage i actuallu think i liked it better this time(and i normally Hate ground turkey) I did tweek it though.  Instead of mozzarella and provolone I use a 5 or 6 cheese Italian blend. I also use sharp, Jack and Colby. I use 15 ounces of ricotta and two eggs instead of three. Today I added a little chicken broth to loosen it up a bit. It wasn't soupy!!!! The seasonings I changed up a bit too, in addition to Italian I used a complete sazon seasoning, and adobo. CLassico traditional sause and diced tomatoes with oregano and Basil.  I Sauteed garlic and shallots.  I love love love the cottage cheese, it gives the ricotta a little kick. I must now use that cheese mixture in some homemade ravioli!!!!!!  Yummmm</p>"
49,45495,Gluten-Free Banana Bread,sp_aUSaElGf_45495_c_258418,u_1oKY4sntzYQK88lg8AM5MN6UOSR,bpuckett8,1,2021-02-12 12:32:05,0,0,0,5,100,<p>New at gluten-free. Most does not taste good.  This is great and moist! I used pumpkin in place of the applesauce. Super!</p>
44,31278,Corn Pudding,sp_aUSaElGf_31278_c_256912,u_1oKXwc6zupYzb0o5rNCFZDmG9um,jahcee,1,2021-02-12 12:45:49,0,0,0,5,100,"<p>My sister-in-law brought this to our last family get together.  It was fantastic.  She sent us all the recipe, as we all raved about it.  I can't wait to make it at my next get together with friends.</p>"
57,9010,Favorite Dutch Apple Pie,sp_aUSaElGf_9010_c_375456,u_1oKYP3n3y64RE6leAL8KK3A52I1,Shelley Smith,1,2021-02-12 13:37:36,0,0,0,5,100,"<p>Yes, the crust is a little dense as others have mentioned, but it is very easy to make and it is tasty.  I also happened to have made it with Door County cherries and like that too.  This is currently my pie recipe of choice because the crust is so easy to make and tasty and doesn't have a bunch of chemicals in it like a store bought pre-made crust.  Making a traditional crust is sometimes a hassle that doesn't always turn out well (for me anyways).</p>"
97,34347,Lime Chicken Tacos,sp_aUSaElGf_34347_c_348084,u_1oKb5cetPeYEU0pBBWA4EsDU2LR,jillvw76,1,2021-02-12 15:25:05,0,0,0,4,100,<p>Turned out fabulously!  I loved how easy the chicken was to shred up.  I was a bit concerned when I started to make it thinking the lime and chili seasoning wasn't enough and the recipe would burn but it didn't and made it's own juices with it.  The only suggestion I have is to heat it longer than 30mins.  The finished product made a lot.  Was a bit drippy but was still very good.  Had plenty leftover meat mixture and used it for lunch the following date and crushed up some organic blue tortilla chips and mixed in with it.  Super yummy that way too!  Overall happy with this and would make it again since my picky family really enjoyed it</p>
65,12347,Creamy Coleslaw,sp_aUSaElGf_12347_c_392708,u_1oKcENt8hJBdZwyKjEKQRoBL3QX,denise5519,1,2021-02-12 21:20:49,0,0,0,5,100,"I have been using this exact recipe for years and everyone who eats it, loves it.  They all want the recipe.  I am the only one who is allowed to make the coleslaw.  Thanks for a great recipe."
1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_381049,u_1oKVggQUdGID7oRqTsDfStoLlTg,rockstaralice,1,2021-02-13 00:41:39,0,0,0,5,100,Awesome!!!!!!!!!!!!!!!!!!!!!!
48,9739,Best Ever Potato Soup,sp_aUSaElGf_9739_c_381026,u_1oKVcglfCO7E2tIJymSOggi3h6s,schamberlain,1,2021-02-13 00:41:39,0,0,0,5,100,Awesome! Made no changes except added bacon at the end. My husband raved about it almost every bite. Next time i will double it so we have leftovers. This one is a keeper
19,1693,Moist Chocolate Cake,sp_aUSaElGf_1693_c_140255,u_1oKVZjMqpb2ffF1WdpSK4BVAEa8,cherylyoung,1,2021-02-13 04:57:24,0,0,0,5,100,<p>Excellent. That's all that needs to be said.</p>
28,12734,Cheesy Ham Chowder,sp_aUSaElGf_12734_c_429044,u_1oKdMcKgvJAF0bfo0GktL94uWnp,Anne,1,2021-02-13 05:22:07,0,1,1,5,142,This recipe was absolutely amazing. I am going to have to double it next time because my husband and two sons almost didn’t leave me any! So flavorful and satisfying. I used chicken broth instead of bouillon and water. It’s definitely going into the rotation! Thank you!
98,11767,Quick Cream of Mushroom Soup,sp_aUSaElGf_11767_c_428985,u_1oKdI3ESitKaZJ5MwUGQ67B6UOt,Kerrie,1,2021-02-13 05:22:07,0,41,18,4,356,"I haven’t tried the recipe yet, but it looks delicious. I just wanted to make a comment in response to the information you shared about stock vs broth. I’m not sure what you’ve shared is accurate. It’s my understanding that both stock and broth are made from the bones, the difference is in the length of time they are cooked. Bone broth is cooked longer with the intention of leeching more nutrients from the bones. Chicken stock is more for flavour, where as broth is more for health benefits. I’m open to being challenged on this, just wanted to put forth a different perspective. Thanks."
21,33206,Pineapple Orange Cake,sp_aUSaElGf_33206_c_220684,u_1oKWiF7vhLSqFGsphrkhhSn1iPb,mommytolili,1,2021-02-13 10:29:58,0,0,0,5,100,"<p>I, like other people, prefer not to use sugar-free ingredients. So I use regular pudding mix and regular cool whip. :) Tastes great! :)</p><p>Also: WRONG Cklee. I'm not sure why you felt the need to correct people? A simple google search would have told you it is PIG PICKIN' - NOT pig lickin'.  I have no idea why you'd try to correct people without first making sure YOU were correct. (You're not.)</p>"
15,10252,Li’l Cheddar Meat Loaves,sp_aUSaElGf_10252_c_328001,u_1oKXBn6eCWWpqBmoSRgdU78NVdN,Jenalyn,1,2021-02-13 11:59:46,0,0,0,2,100,"<p>This recipe was not terrible, however I do not care to make it again.  The family did not care for the recipe either.</p>"
17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_1rCyWrV5NcCzRc6ynKoYG0UrBAj,u_Tk8T4Lxnwinh,Austin423,1,2021-04-15 13:46:40,0,2,1,0,484,Delicious!
17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_1rDUiRzgG7ENhu4gUCT6FyAJiuL,u_kL27CsQvXIps,debrajf,1,2021-04-15 18:11:20,0,17,6,0,759,"I've been making this for years & it is one of my families favorite desserts...expecially in the summer for a cool refreshing dessert.  I started making my own greek yogurt a couple of years ago...& I have even used it to make the pies & use a real lime or lemon to flavor it.  I also make different flavors using fresh raspberries, strawberries & peaches.  It's hard to tell which one my family loves best.  I do freeze the pies.....which, I think, makes them even better."
17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_1rDUvg2fdgptiPl2PHS4Qmkp43e,u_kL27CsQvXIps,debrajf,1,2021-04-15 18:13:06,0,5,0,5,724,whoops...I forgot to rate the recipe!:)
25,23222,Baked Mushroom Chicken,sp_aUSaElGf_23222_c_1rGkCDjVjEKnJUUWChQQhGE8F01,u_rL1K9U5ci8Hf,tennis-twin,1,2021-04-16 21:48:03,0,1,0,5,584,This was so simple but soooo good!!  I did add a little garlic salt but other than that I followed the recipe!!  Big hit!!
27,43675,Macaroni Coleslaw,sp_aUSaElGf_43675_c_1rJ8eqtqE3gih76TAY59u56JaRi,u_u6VStlU1o50H,amehart,1,2021-04-17 18:08:50,0,6,0,5,822,"This is one of my family's favorite salads and I make it quite often during the summer, but we do have it year-round. So easy to prepare and it does make a lot! Definitely a keeper!"
86,4383,First-Place Coconut Macaroons,sp_aUSaElGf_4383_c_1rJ8xmTUYTi1gAIu4bWQtMsqs8p,u_Rhel8CmBKVE0,karen794,1,2021-04-17 18:11:21,0,76,18,5,798,"I like the ingredients and portions, but this is how I put them together.  In an upright mixer, beat the egg whites until they are stiff peaks, add vanilla.  In another bowl, mix the other ingredients and fold them into the egg whites.  
I baked them on parchment paper and they were delicious"
94,8015,Easy Peanut Butter Fudge,sp_aUSaElGf_8015_c_1rMAohpmy8l48uFubJAsIyc40Lt,u_SmoembjnDRLH,Aubrie,1,2021-04-18 19:56:02,0,15,3,5,717,"Oh. My. Goodness! I absolutely love peanut butter fudge, and this recipe is AMAZING!! 10 out of 10 recommend!!!"
73,41095,Contest-Winning New England Clam Chowder,sp_aUSaElGf_41095_c_1rMWSuoTut4r1Ci6nIq0YDZTenf,u_3yZ5ujCbwhjd,Rheanna,1,2021-04-18 22:54:08,0,37,3,5,877,Tried making clam chowder for the first time with this recipe. Absolutely a smash hit with the family! I forgot to buy clam juice but I substituted it with more chicken broth. Also added in some scallops to make up for the seafood taste. Really Really happy with how it turned out!
99,191775,Egg Roll Noodle Bowl,sp_aUSaElGf_191775_c_1rPLS7OHqV7Bdx1z5MJIi75CAk8,u_frLDI37tKtGa,backwoodscooker,1,2021-04-19 22:59:26,0,7,0,5,746,"Very good. Like the reviews said, you will need to add spices. 
Next time we are going to try this with some chicken."
76,46655,Chocolate-Strawberry Celebration Cake,sp_aUSaElGf_46655_c_1rRZ0imoGJ6BDuWkGbs6r0SGQNG,u_6EE1cYWrzw1L,Vicki160,1,2021-04-20 17:44:02,1,5,0,0,693,"Question- There used to be a step where you dripped hard choc designs on the top with this recipe. What was the directions for that, please?"
50,100276,Grilled Huli Huli Chicken,sp_aUSaElGf_100276_c_1rTnINygL5C60E1IoSaxJjptSLJ,u_oJbjFEmCoorG,Nawal,1,2021-04-21 12:41:07,0,8,2,5,743,"Simple but full of flavor, very tasty and easy to make  making my family and friends wanting more and more of it . It's going to be my never missed dish in every occasion or celebration I have 👍👍👍👍👍😋😋😋😋😋"
17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_1rToKoLuxLODOXyDXJTDCwbdyZe,u_wepRoF4jzdub,Sandy218,1,2021-04-21 12:49:38,0,23,3,5,828,OMG this is so good. One of the best key lime pies I've ever made super easy only took 10 minutes. And so versatile.  You could use numerous jello and yogurt flavors
31,7708,Basic Banana Muffins,sp_aUSaElGf_7708_c_1rX8FWpQcYjMOkeKX9dPYXWUYvY,u_SzlcmxvfTgmI,Sophie518,1,2021-04-22 17:02:51,0,6,2,5,701,This is my all time favorite banana muffin recipe! They're so quick and easy to make and they come out delicious every single time. My family raves about them! They're also great to pop in the freezer for a couple of weeks. I usually defrost one for a quick and easy breakfast or snack.
